ID;Score
30918;567
30919;819
30920;287
30921;830
30922;626
30923;870
30924;574
30925;840
30926;715
30927;868
30928;332
30929;951
30930;593
30931;519
30932;667
30933;745
30934;970
30935;836
30936;546
30937;880
30938;177
30939;172
30940;50
30941;757
30942;575
30943;262
30944;343
30945;877
30946;646
30947;325
30948;982
30949;752
30950;283
30951;392
30952;350
30953;376
30954;779
30955;622
30956;483
30957;790
30958;187
30959;689
30960;311
30961;835
30962;333
30963;539
30964;790
30965;587
30966;614
30967;413
30968;427
30969;507
30970;811
30971;591
30972;355
30973;157
30974;716
30975;470
30976;104
30977;222
30978;176
30979;761
30980;894
30981;293
30982;386
30983;504
30984;614
30985;847
30986;841
30987;543
30988;131
30989;685
30990;210
30991;500
30992;705
30993;525
30994;831
30995;959
30996;714
30997;215
30998;370
30999;411
31000;543
31001;592
31002;20
31003;534
31004;206
31005;246
31006;993
31007;684
31008;392
31009;342
31010;396
31011;898
31012;260
31013;868
31014;285
31015;25
31016;31
31017;986
31018;723
31019;652
31020;867
31021;304
31022;122
31023;389
31024;284
31025;666
31026;310
31027;122
31028;621
31029;955
31030;937
31031;294
31032;729
31033;91
31034;498
31035;24
31036;375
31037;912
31038;311
31039;747
31040;872
31041;360
31042;717
31043;260
31044;310
31045;562
31046;75
31047;707
31048;912
31049;263
31050;115
31051;283
31052;901
31053;972
31054;740
31055;135
31056;227
31057;614
31058;190
31059;206
31060;886
31061;129
31062;476
31063;908
31064;788
31065;989
31066;95
31067;281
31068;900
31069;331
31070;672
31071;166
31072;543
31073;670
31074;293
31075;157
31076;515
31077;434
31078;809
31079;460
31080;25
31081;981
31082;578
31083;187
31084;221
31085;184
31086;474
31087;994
31088;905
31089;624
31090;221
31091;165
31092;710
31093;58
31094;595
31095;537
31096;405
31097;484
31098;525
31099;670
31100;90
31101;656
31102;284
31103;378
31104;683
31105;608
31106;708
31107;692
31108;865
31109;110
31110;792
31111;161
31112;95
31113;629
31114;354
31115;614
31116;30
31117;696
31118;453
31119;994
31120;78
31121;649
31122;781
31123;567
31124;766
31125;708
31126;509
31127;243
31128;490
31129;77
31130;739
31131;784
31132;849
31133;848
31134;502
31135;986
31136;74
31137;47
31138;505
31139;537
31140;905
31141;173
31142;524
31143;794
31144;150
31145;89
31146;247
31147;707
31148;82
31149;514
31150;220
31151;507
31152;83
31153;844
31154;701
31155;74
31156;375
31157;830
31158;362
31159;52
31160;222
31161;265
31162;23
31163;55
31164;822
31165;432
31166;460
31167;852
31168;449
31169;640
31170;386
31171;527
31172;976
31173;106
31174;922
31175;36
31176;627
31177;299
31178;165
31179;416
31180;616
31181;145
31182;277
31183;350
31184;678
31185;545
31186;490
31187;165
31188;798
31189;436
31190;129
31191;497
31192;606
31193;904
31194;419
31195;409
31196;62
31197;320
31198;212
31199;347
31200;938
31201;566
31202;227
31203;274
31204;913
31205;20
31206;110
31207;352
31208;928
31209;405
31210;879
31211;341
31212;882
31213;511
31214;817
31215;240
31216;634
31217;390
31218;934
31219;428
31220;115
31221;502
31222;925
31223;958
31224;583
31225;393
31226;612
31227;761
31228;448
31229;121
31230;538
31231;520
31232;935
31233;625
31234;226
31235;601
31236;158
31237;226
31238;883
31239;787
31240;361
31241;567
31242;501
31243;924
31244;717
31245;492
31246;795
31247;891
31248;480
31249;775
31250;94
31251;972
31252;882
31253;169
31254;682
31255;139
31256;61
31257;514
31258;739
31259;871
31260;959
31261;122
31262;680
31263;305
31264;277
31265;755
31266;784
31267;880
31268;495
31269;871
31270;243
31271;971
31272;307
31273;222
31274;263
31275;541
31276;964
31277;294
31278;416
31279;50
31280;654
31281;661
31282;733
31283;403
31284;637
31285;418
31286;450
31287;985
31288;242
31289;219
31290;93
31291;932
31292;234
31293;53
31294;107
31295;698
31296;830
31297;50
31298;714
31299;207
31300;841
31301;36
31302;66
31303;572
31304;241
31305;180
31306;216
31307;588
31308;828
31309;394
31310;795
31311;978
31312;347
31313;854
31314;644
31315;626
31316;972
31317;376
31318;985
31319;333
31320;125
31321;479
31322;432
31323;327
31324;914
31325;97
31326;252
31327;111
31328;12
31329;722
31330;986
31331;370
31332;682
31333;600
31334;159
31335;445
31336;940
31337;650
31338;932
31339;937
31340;192
31341;41
31342;364
31343;149
31344;91
31345;344
31346;783
31347;677
31348;916
31349;277
31350;362
31351;957
31352;389
31353;326
31354;54
31355;786
31356;636
31357;102
31358;293
31359;189
31360;662
31361;372
31362;906
31363;329
31364;57
31365;495
31366;858
31367;884
31368;664
31369;400
31370;476
31371;149
31372;327
31373;343
31374;548
31375;58
31376;388
31377;254
31378;431
31379;936
31380;518
31381;749
31382;456
31383;221
31384;264
31385;316
31386;817
31387;487
31388;154
31389;344
31390;549
31391;226
31392;673
31393;87
31394;892
31395;340
31396;652
31397;78
31398;241
31399;272
31400;384
31401;697
31402;699
31403;542
31404;717
31405;160
31406;631
31407;650
31408;547
31409;943
31410;950
31411;125
31412;264
31413;541
31414;861
31415;973
31416;684
31417;361
31418;187
31419;766
31420;562
31421;274
31422;268
31423;454
31424;367
31425;591
31426;189
31427;20
31428;497
31429;724
31430;393
31431;85
31432;501
31433;221
31434;601
31435;605
31436;814
31437;535
31438;632
31439;341
31440;269
31441;930
31442;641
31443;410
31444;252
31445;191
31446;730
31447;622
31448;958
31449;964
31450;551
31451;849
31452;445
31453;113
31454;862
31455;683
31456;253
31457;494
31458;527
31459;520
31460;627
31461;555
31462;979
31463;776
31464;58
31465;102
31466;76
31467;213
31468;833
31469;116
31470;745
31471;545
31472;357
31473;231
31474;362
31475;553
31476;774
31477;734
31478;670
31479;557
31480;472
31481;375
31482;549
31483;151
31484;176
31485;830
31486;71
31487;33
31488;249
31489;56
31490;753
31491;590
31492;691
31493;562
31494;133
31495;327
31496;905
31497;937
31498;500
31499;639
31500;94
31501;303
31502;945
31503;82
31504;90
31505;720
31506;170
31507;702
31508;432
31509;157
31510;822
31511;846
31512;778
31513;310
31514;981
31515;532
31516;280
31517;159
31518;683
31519;222
31520;617
31521;657
31522;419
31523;581
31524;248
31525;952
31526;954
31527;937
31528;488
31529;822
31530;42
31531;724
31532;61
31533;682
31534;95
31535;913
31536;910
31537;36
31538;609
31539;83
31540;848
31541;715
31542;969
31543;575
31544;179
31545;136
31546;756
31547;219
31548;715
31549;412
31550;95
31551;67
31552;868
31553;905
31554;864
31555;407
31556;259
31557;555
31558;284
31559;717
31560;639
31561;930
31562;727
31563;415
31564;427
31565;333
31566;710
31567;403
31568;795
31569;765
31570;972
31571;736
31572;642
31573;567
31574;907
31575;199
31576;204
31577;877
31578;877
31579;549
31580;884
31581;70
31582;775
31583;968
31584;637
31585;551
31586;644
31587;372
31588;739
31589;653
31590;226
31591;776
31592;856
31593;978
31594;533
31595;795
31596;982
31597;299
31598;619
31599;693
31600;201
31601;593
31602;10
31603;309
31604;65
31605;544
31606;793
31607;309
31608;685
31609;983
31610;920
31611;83
31612;392
31613;917
31614;867
31615;342
31616;666
31617;310
31618;898
31619;815
31620;709
31621;349
31622;322
31623;66
31624;974
31625;158
31626;343
31627;429
31628;897
31629;347
31630;727
31631;460
31632;935
31633;756
31634;823
31635;803
31636;166
31637;578
31638;526
31639;693
31640;652
31641;474
31642;986
31643;719
31644;912
31645;765
31646;689
31647;820
31648;70
31649;742
31650;752
31651;217
31652;360
31653;854
31654;510
31655;984
31656;178
31657;884
31658;600
31659;469
31660;287
31661;856
31662;202
31663;540
31664;776
31665;758
31666;274
31667;125
31668;615
31669;945
31670;46
31671;220
31672;359
31673;314
31674;996
31675;625
31676;176
31677;917
31678;405
31679;101
31680;561
31681;654
31682;664
31683;16
31684;500
31685;363
31686;280
31687;383
31688;875
31689;262
31690;914
31691;358
31692;189
31693;216
31694;280
31695;919
31696;728
31697;640
31698;36
31699;166
31700;702
31701;863
31702;17
31703;772
31704;259
31705;920
31706;370
31707;238
31708;552
31709;827
31710;445
31711;464
31712;689
31713;362
31714;482
31715;564
31716;422
31717;132
31718;344
31719;909
31720;201
31721;255
31722;844
31723;495
31724;182
31725;662
31726;88
31727;344
31728;431
31729;791
31730;520
31731;355
31732;491
31733;859
31734;763
31735;286
31736;213
31737;875
31738;538
31739;864
31740;645
31741;292
31742;155
31743;610
31744;100
31745;944
31746;319
31747;14
31748;139
31749;676
31750;792
31751;104
31752;90
31753;516
31754;768
31755;162
31756;408
31757;663
31758;56
31759;209
31760;166
31761;296
31762;437
31763;991
31764;957
31765;192
31766;309
31767;684
31768;240
31769;582
31770;338
31771;26
31772;671
31773;522
31774;574
31775;40
31776;512
31777;952
31778;775
31779;174
31780;991
31781;604
31782;118
31783;973
31784;663
31785;794
31786;513
31787;850
31788;18
31789;614
31790;673
31791;376
31792;48
31793;635
31794;947
31795;960
31796;146
31797;249
31798;854
31799;994
31800;194
31801;419
31802;172
31803;122
31804;162
31805;404
31806;968
31807;991
31808;697
31809;734
31810;34
31811;387
31812;69
31813;71
31814;206
31815;659
31816;590
31817;896
31818;56
31819;63
31820;914
31821;69
31822;732
31823;198
31824;715
31825;957
31826;852
31827;372
31828;265
31829;228
31830;846
31831;555
31832;858
31833;447
31834;141
31835;54
31836;350
31837;582
31838;449
31839;579
31840;552
31841;649
31842;688
31843;76
31844;103
31845;490
31846;996
31847;528
31848;558
31849;237
31850;611
31851;750
31852;223
31853;271
31854;984
31855;376
31856;952
31857;46
31858;687
31859;845
31860;802
31861;949
31862;931
31863;528
31864;588
31865;681
31866;709
31867;58
31868;782
31869;415
31870;519
31871;771
31872;321
31873;31
31874;33
31875;314
31876;136
31877;120
31878;930
31879;980
31880;982
31881;542
31882;150
31883;630
31884;647
31885;602
31886;833
31887;588
31888;692
31889;655
31890;405
31891;685
31892;996
31893;159
31894;289
31895;599
31896;97
31897;210
31898;17
31899;627
31900;473
31901;380
31902;803
31903;759
31904;700
31905;533
31906;109
31907;952
31908;192
31909;587
31910;718
31911;23
31912;348
31913;817
31914;235
31915;869
31916;341
31917;858
31918;202
31919;305
31920;236
31921;299
31922;198
31923;637
31924;499
31925;791
31926;617
31927;190
31928;976
31929;99
31930;924
31931;453
31932;384
31933;38
31934;490
31935;515
31936;668
31937;105
31938;675
31939;496
31940;231
31941;260
31942;896
31943;746
31944;571
31945;430
31946;880
31947;689
31948;397
31949;477
31950;544
31951;908
31952;44
31953;338
31954;579
31955;502
31956;696
31957;807
31958;12
31959;373
31960;296
31961;759
31962;102
31963;417
31964;935
31965;135
31966;605
31967;635
31968;889
31969;197
31970;83
31971;215
31972;86
31973;750
31974;216
31975;138
31976;821
31977;496
31978;269
31979;347
31980;806
31981;692
31982;316
31983;26
31984;717
31985;135
31986;141
31987;667
31988;355
31989;433
31990;665
31991;882
31992;959
31993;933
31994;112
31995;650
31996;466
31997;942
31998;461
31999;695
32000;536
32001;96
32002;23
32003;479
32004;160
32005;985
32006;716
32007;711
32008;64
32009;64
32010;972
32011;470
32012;545
32013;205
32014;988
32015;381
32016;367
32017;884
32018;113
32019;180
32020;34
32021;894
32022;46
32023;324
32024;777
32025;375
32026;938
32027;774
32028;304
32029;738
32030;760
32031;212
32032;842
32033;328
32034;256
32035;183
32036;275
32037;423
32038;855
32039;772
32040;749
32041;60
32042;296
32043;762
32044;865
32045;345
32046;270
32047;323
32048;61
32049;779
32050;509
32051;352
32052;645
32053;335
32054;941
32055;44
32056;597
32057;344
32058;143
32059;855
32060;896
32061;434
32062;724
32063;546
32064;479
32065;941
32066;430
32067;852
32068;502
32069;706
32070;733
32071;187
32072;862
32073;185
32074;634
32075;771
32076;465
32077;422
32078;247
32079;837
32080;254
32081;426
32082;287
32083;434
32084;355
32085;431
32086;836
32087;932
32088;215
32089;806
32090;864
32091;343
32092;982
32093;778
32094;897
32095;694
32096;303
32097;499
32098;77
32099;333
32100;430
32101;621
32102;886
32103;404
32104;46
32105;990
32106;101
32107;579
32108;848
32109;699
32110;40
32111;943
32112;693
32113;634
32114;508
32115;143
32116;272
32117;117
32118;21
32119;788
32120;237
32121;112
32122;554
32123;48
32124;690
32125;129
32126;734
32127;423
32128;592
32129;969
32130;774
32131;130
32132;450
32133;783
32134;52
32135;906
32136;436
32137;449
32138;613
32139;685
32140;974
32141;629
32142;970
32143;494
32144;221
32145;563
32146;698
32147;840
32148;999
32149;950
32150;154
32151;991
32152;194
32153;927
32154;253
32155;313
32156;414
32157;54
32158;334
32159;772
32160;791
32161;402
32162;144
32163;199
32164;390
32165;458
32166;371
32167;313
32168;853
32169;430
32170;73
32171;442
32172;17
32173;23
32174;332
32175;898
32176;409
32177;452
32178;765
32179;543
32180;780
32181;256
32182;320
32183;569
32184;411
32185;399
32186;233
32187;15
32188;914
32189;542
32190;594
32191;815
32192;218
32193;738
32194;717
32195;120
32196;97
32197;325
32198;133
32199;278
32200;424
32201;78
32202;626
32203;54
32204;793
32205;789
32206;60
32207;376
32208;600
32209;222
32210;465
32211;478
32212;393
32213;823
32214;900
32215;44
32216;807
32217;515
32218;807
32219;547
32220;948
32221;692
32222;193
32223;319
32224;893
32225;544
32226;32
32227;172
32228;491
32229;393
32230;900
32231;712
32232;651
32233;539
32234;440
32235;897
32236;496
32237;78
32238;453
32239;914
32240;641
32241;265
32242;662
32243;263
32244;715
32245;475
32246;206
32247;294
32248;868
32249;262
32250;251
32251;792
32252;861
32253;375
32254;37
32255;459
32256;25
32257;948
32258;767
32259;975
32260;567
32261;20
32262;219
32263;136
32264;254
32265;79
32266;824
32267;13
32268;290
32269;467
32270;901
32271;896
32272;979
32273;831
32274;43
32275;957
32276;406
32277;191
32278;880
32279;673
32280;28
32281;683
32282;946
32283;761
32284;645
32285;65
32286;255
32287;238
32288;305
32289;390
32290;921
32291;218
32292;202
32293;287
32294;901
32295;852
32296;322
32297;479
32298;289
32299;799
32300;612
32301;442
32302;903
32303;456
32304;570
32305;750
32306;208
32307;261
32308;341
32309;462
32310;590
32311;748
32312;769
32313;362
32314;883
32315;257
32316;635
32317;368
32318;714
32319;864
32320;277
32321;496
32322;918
32323;954
32324;971
32325;267
32326;175
32327;203
32328;950
32329;979
32330;488
32331;459
32332;842
32333;284
32334;511
32335;944
32336;804
32337;879
32338;593
32339;997
32340;89
32341;633
32342;746
32343;353
32344;599
32345;831
32346;838
32347;791
32348;586
32349;427
32350;188
32351;590
32352;768
32353;697
32354;139
32355;571
32356;189
32357;114
32358;662
32359;621
32360;402
32361;542
32362;527
32363;107
32364;141
32365;66
32366;549
32367;392
32368;480
32369;141
32370;932
32371;282
32372;581
32373;593
32374;305
32375;568
32376;696
32377;574
32378;880
32379;164
32380;157
32381;915
32382;763
32383;459
32384;937
32385;362
32386;258
32387;478
32388;72
32389;401
32390;119
32391;961
32392;184
32393;425
32394;818
32395;689
32396;713
32397;976
32398;160
32399;319
32400;244
32401;652
32402;874
32403;707
32404;752
32405;903
32406;613
32407;40
32408;719
32409;529
32410;651
32411;263
32412;590
32413;543
32414;47
32415;985
32416;262
32417;16
32418;361
32419;864
32420;930
32421;796
32422;154
32423;591
32424;231
32425;115
32426;649
32427;355
32428;172
32429;375
32430;58
32431;862
32432;913
32433;987
32434;450
32435;601
32436;423
32437;795
32438;113
32439;958
32440;271
32441;315
32442;984
32443;458
32444;281
32445;720
32446;386
32447;837
32448;974
32449;594
32450;500
32451;520
32452;909
32453;851
32454;926
32455;51
32456;837
32457;346
32458;189
32459;714
32460;513
32461;876
32462;640
32463;297
32464;634
32465;366
32466;600
32467;669
32468;625
32469;811
32470;735
32471;86
32472;771
32473;52
32474;774
32475;181
32476;987
32477;118
32478;109
32479;113
32480;321
32481;566
32482;408
32483;505
32484;289
32485;448
32486;200
32487;841
32488;363
32489;772
32490;655
32491;453
32492;847
32493;40
32494;365
32495;868
32496;410
32497;810
32498;428
32499;103
32500;564
32501;686
32502;649
32503;826
32504;758
32505;432
32506;931
32507;311
32508;677
32509;641
32510;966
32511;136
32512;527
32513;334
32514;594
32515;849
32516;712
32517;337
32518;29
32519;428
32520;902
32521;590
32522;333
32523;493
32524;538
32525;876
32526;944
32527;29
32528;908
32529;802
32530;122
32531;113
32532;963
32533;81
32534;855
32535;535
32536;218
32537;282
32538;83
32539;235
32540;801
32541;802
32542;586
32543;964
32544;343
32545;942
32546;778
32547;138
32548;322
32549;45
32550;171
32551;827
32552;971
32553;485
32554;364
32555;288
32556;78
32557;358
32558;467
32559;102
32560;436
32561;157
32562;902
32563;724
32564;139
32565;783
32566;450
32567;164
32568;659
32569;20
32570;985
32571;501
32572;951
32573;737
32574;844
32575;852
32576;752
32577;164
32578;68
32579;112
32580;184
32581;124
32582;902
32583;537
32584;259
32585;797
32586;168
32587;877
32588;128
32589;747
32590;931
32591;50
32592;695
32593;300
32594;367
32595;861
32596;165
32597;284
32598;527
32599;547
32600;932
32601;154
32602;387
32603;698
32604;63
32605;588
32606;625
32607;306
32608;252
32609;521
32610;924
32611;628
32612;91
32613;890
32614;187
32615;139
32616;174
32617;66
32618;932
32619;729
32620;74
32621;850
32622;294
32623;27
32624;395
32625;887
32626;75
32627;97
32628;102
32629;783
32630;873
32631;403
32632;191
32633;684
32634;860
32635;99
32636;30
32637;105
32638;256
32639;446
32640;248
32641;686
32642;308
32643;742
32644;924
32645;851
32646;221
32647;198
32648;371
32649;94
32650;165
32651;968
32652;102
32653;668
32654;203
32655;572
32656;750
32657;604
32658;832
32659;167
32660;204
32661;601
32662;126
32663;248
32664;46
32665;10
32666;85
32667;429
32668;806
32669;163
32670;22
32671;963
32672;630
32673;508
32674;59
32675;90
32676;871
32677;739
32678;687
32679;801
32680;147
32681;114
32682;292
32683;513
32684;248
32685;813
32686;250
32687;497
32688;666
32689;589
32690;615
32691;161
32692;40
32693;199
32694;766
32695;579
32696;845
32697;386
32698;157
32699;480
32700;893
32701;278
32702;314
32703;149
32704;770
32705;632
32706;167
32707;471
32708;795
32709;245
32710;35
32711;590
32712;487
32713;362
32714;748
32715;487
32716;854
32717;27
32718;397
32719;752
32720;878
32721;524
32722;516
32723;799
32724;565
32725;491
32726;976
32727;529
32728;188
32729;965
32730;573
32731;350
32732;45
32733;795
32734;970
32735;386
32736;899
32737;932
32738;852
32739;412
32740;369
32741;725
32742;467
32743;651
32744;913
32745;778
32746;42
32747;913
32748;75
32749;271
32750;847
32751;409
32752;124
32753;618
32754;307
32755;117
32756;408
32757;461
32758;928
32759;743
32760;92
32761;819
32762;678
32763;577
32764;180
32765;225
32766;439
32767;678
32768;428
32769;623
32770;861
32771;970
32772;193
32773;408
32774;948
32775;589
32776;132
32777;207
32778;245
32779;370
32780;451
32781;702
32782;68
32783;394
32784;890
32785;907
32786;47
32787;17
32788;782
32789;641
32790;926
32791;500
32792;483
32793;106
32794;312
32795;565
32796;907
32797;458
32798;201
32799;216
32800;412
32801;320
32802;992
32803;944
32804;442
32805;770
32806;423
32807;816
32808;640
32809;415
32810;787
32811;610
32812;773
32813;698
32814;210
32815;203
32816;15
32817;419
32818;56
32819;842
32820;780
32821;242
32822;893
32823;730
32824;372
32825;668
32826;839
32827;852
32828;216
32829;908
32830;620
32831;321
32832;842
32833;114
32834;108
32835;989
32836;365
32837;342
32838;469
32839;145
32840;613
32841;778
32842;151
32843;152
32844;295
32845;669
32846;751
32847;214
32848;116
32849;540
32850;816
32851;853
32852;280
32853;208
32854;945
32855;410
32856;824
32857;549
32858;965
32859;140
32860;660
32861;133
32862;120
32863;649
32864;282
32865;144
32866;635
32867;165
32868;983
32869;755
32870;343
32871;148
32872;646
32873;195
32874;262
32875;618
32876;260
32877;786
32878;704
32879;606
32880;938
32881;661
32882;530
32883;299
32884;325
32885;544
32886;932
32887;830
32888;43
32889;808
32890;422
32891;836
32892;791
32893;631
32894;899
32895;330
32896;539
32897;172
32898;311
32899;509
32900;341
32901;659
32902;911
32903;109
32904;251
32905;316
32906;165
32907;402
32908;184
32909;12
32910;20
32911;89
32912;829
32913;631
32914;861
32915;624
32916;469
32917;905
32918;940
32919;990
32920;393
32921;682
32922;547
32923;896
32924;608
32925;207
32926;343
32927;26
32928;548
32929;870
32930;251
32931;558
32932;505
32933;811
32934;202
32935;773
32936;956
32937;788
32938;845
32939;29
32940;416
32941;17
32942;592
32943;884
32944;398
32945;956
32946;27
32947;509
32948;922
32949;247
32950;708
32951;841
32952;356
32953;79
32954;275
32955;600
32956;199
32957;309
32958;623
32959;550
32960;827
32961;357
32962;655
32963;597
32964;353
32965;650
32966;701
32967;429
32968;605
32969;712
32970;101
32971;218
32972;879
32973;631
32974;351
32975;995
32976;37
32977;365
32978;994
32979;527
32980;973
32981;701
32982;560
32983;796
32984;498
32985;898
32986;275
32987;636
32988;776
32989;850
32990;115
32991;100
32992;179
32993;100
32994;890
32995;76
32996;131
32997;111
32998;936
32999;718
33000;936
33001;695
33002;83
33003;646
33004;207
33005;80
33006;665
33007;743
33008;282
33009;11
33010;333
33011;519
33012;106
33013;996
33014;462
33015;596
33016;674
33017;170
33018;308
33019;217
33020;774
33021;851
33022;712
33023;773
33024;117
33025;591
33026;180
33027;278
33028;415
33029;619
33030;320
33031;283
33032;556
33033;554
33034;110
33035;775
33036;276
33037;152
33038;629
33039;112
33040;75
33041;155
33042;694
33043;327
33044;661
33045;598
33046;325
33047;472
33048;838
33049;200
33050;361
33051;76
33052;484
33053;423
33054;858
33055;306
33056;970
33057;947
33058;137
33059;333
33060;712
33061;167
33062;302
33063;668
33064;549
33065;730
33066;882
33067;973
33068;825
33069;924
33070;344
33071;136
33072;261
33073;93
33074;829
33075;288
33076;46
33077;288
33078;81
33079;74
33080;405
33081;105
33082;201
33083;199
33084;769
33085;568
33086;875
33087;130
33088;26
33089;279
33090;45
33091;526
33092;616
33093;595
33094;270
33095;438
33096;144
33097;54
33098;518
33099;888
33100;265
33101;961
33102;515
33103;845
33104;972
33105;222
33106;87
33107;557
33108;696
33109;461
33110;313
33111;981
33112;20
33113;30
33114;273
33115;776
33116;336
33117;563
33118;663
33119;671
33120;311
33121;723
33122;737
33123;609
33124;729
33125;407
33126;912
33127;436
33128;422
33129;645
33130;45
33131;789
33132;44
33133;205
33134;971
33135;130
33136;754
33137;499
33138;294
33139;98
33140;602
33141;966
33142;706
33143;337
33144;379
33145;343
33146;676
33147;740
33148;445
33149;987
33150;950
33151;331
33152;957
33153;888
33154;382
33155;738
33156;93
33157;532
33158;356
33159;705
33160;886
33161;41
33162;437
33163;135
33164;594
33165;167
33166;66
33167;478
33168;51
33169;882
33170;391
33171;946
33172;734
33173;84
33174;204
33175;146
33176;320
33177;394
33178;970
33179;215
33180;549
33181;115
33182;573
33183;858
33184;997
33185;119
33186;787
33187;459
33188;653
33189;853
33190;567
33191;230
33192;224
33193;608
33194;600
33195;34
33196;193
33197;92
33198;980
33199;460
33200;223
33201;624
33202;730
33203;290
33204;639
33205;885
33206;120
33207;703
33208;398
33209;546
33210;971
33211;986
33212;220
33213;711
33214;79
33215;464
33216;153
33217;50
33218;993
33219;800
33220;737
33221;507
33222;737
33223;756
33224;307
33225;334
33226;993
33227;898
33228;519
33229;33
33230;245
33231;832
33232;868
33233;300
33234;531
33235;432
33236;99
33237;364
33238;887
33239;399
33240;849
33241;475
33242;196
33243;236
33244;77
33245;141
33246;179
33247;255
33248;232
33249;817
33250;588
33251;49
33252;703
33253;459
33254;639
33255;593
33256;159
33257;429
33258;771
33259;402
33260;849
33261;73
33262;708
33263;129
33264;399
33265;908
33266;841
33267;38
33268;26
33269;335
33270;574
33271;903
33272;282
33273;922
33274;874
33275;553
33276;179
33277;851
33278;943
33279;233
33280;512
33281;678
33282;23
33283;684
33284;601
33285;608
33286;163
33287;303
33288;403
33289;704
33290;403
33291;835
33292;653
33293;509
33294;842
33295;233
33296;442
33297;610
33298;612
33299;607
33300;957
33301;83
33302;511
33303;950
33304;180
33305;192
33306;237
33307;423
33308;208
33309;295
33310;184
33311;809
33312;236
33313;286
33314;844
33315;348
33316;776
33317;580
33318;592
33319;655
33320;315
33321;128
33322;1000
33323;963
33324;990
33325;881
33326;550
33327;828
33328;677
33329;508
33330;899
33331;697
33332;686
33333;400
33334;442
33335;755
33336;170
33337;363
33338;614
33339;429
33340;298
33341;481
33342;417
33343;680
33344;152
33345;880
33346;733
33347;736
33348;321
33349;497
33350;371
33351;295
33352;468
33353;32
33354;112
33355;536
33356;919
33357;772
33358;872
33359;478
33360;733
33361;752
33362;730
33363;247
33364;606
33365;968
33366;989
33367;65
33368;447
33369;570
33370;381
33371;323
33372;242
33373;411
33374;371
33375;683
33376;789
33377;702
33378;145
33379;59
33380;587
33381;424
33382;29
33383;858
33384;819
33385;791
33386;394
33387;465
33388;290
33389;507
33390;200
33391;121
33392;279
33393;345
33394;771
33395;170
33396;102
33397;618
33398;123
33399;920
33400;530
33401;170
33402;980
33403;651
33404;276
33405;695
33406;373
33407;84
33408;781
33409;488
33410;375
33411;285
33412;356
33413;384
33414;855
33415;805
33416;37
33417;310
33418;764
33419;854
33420;190
33421;899
33422;449
33423;176
33424;614
33425;772
33426;853
33427;199
33428;639
33429;395
33430;714
33431;148
33432;320
33433;834
33434;738
33435;336
33436;931
33437;539
33438;836
33439;357
33440;594
33441;832
33442;588
33443;153
33444;976
33445;441
33446;70
33447;659
33448;187
33449;634
33450;746
33451;608
33452;687
33453;125
33454;790
33455;561
33456;685
33457;130
33458;918
33459;680
33460;110
33461;705
33462;242
33463;858
33464;484
33465;580
33466;721
33467;366
33468;280
33469;587
33470;816
33471;468
33472;663
33473;453
33474;989
33475;381
33476;823
33477;791
33478;62
33479;688
33480;475
33481;663
33482;299
33483;588
33484;32
33485;233
33486;920
33487;587
33488;276
33489;828
33490;245
33491;336
33492;293
33493;794
33494;289
33495;141
33496;37
33497;444
33498;281
33499;990
33500;857
33501;42
33502;552
33503;914
33504;639
33505;560
33506;848
33507;272
33508;808
33509;327
33510;239
33511;321
33512;803
33513;711
33514;186
33515;654
33516;619
33517;671
33518;140
33519;239
33520;841
33521;306
33522;339
33523;419
33524;703
33525;950
33526;955
33527;556
33528;790
33529;775
33530;113
33531;814
33532;775
33533;632
33534;956
33535;183
33536;508
33537;839
33538;19
33539;618
33540;481
33541;51
33542;621
33543;987
33544;973
33545;790
33546;891
33547;416
33548;341
33549;436
33550;401
33551;875
33552;53
33553;221
33554;940
33555;292
33556;779
33557;878
33558;335
33559;735
33560;796
33561;173
33562;15
33563;156
33564;788
33565;180
33566;217
33567;900
33568;345
33569;327
33570;651
33571;89
33572;489
33573;818
33574;159
33575;50
33576;506
33577;557
33578;341
33579;69
33580;115
33581;258
33582;698
33583;516
33584;539
33585;50
33586;346
33587;462
33588;555
33589;318
33590;712
33591;989
33592;480
33593;907
33594;713
33595;22
33596;96
33597;711
33598;894
33599;885
33600;117
33601;105
33602;834
33603;708
33604;623
33605;331
33606;996
33607;133
33608;278
33609;364
33610;868
33611;574
33612;610
33613;901
33614;888
33615;157
33616;729
33617;21
33618;878
33619;568
33620;466
33621;229
33622;177
33623;963
33624;760
33625;412
33626;421
33627;517
33628;468
33629;866
33630;226
33631;887
33632;666
33633;535
33634;914
33635;69
33636;52
33637;527
33638;16
33639;19
33640;799
33641;462
33642;798
33643;89
33644;647
33645;281
33646;55
33647;979
33648;316
33649;668
33650;868
33651;32
33652;173
33653;152
33654;531
33655;985
33656;254
33657;251
33658;103
33659;373
33660;97
33661;38
33662;679
33663;299
33664;732
33665;655
33666;645
33667;46
33668;19
33669;509
33670;816
33671;814
33672;738
33673;850
33674;249
33675;596
33676;831
33677;288
33678;362
33679;573
33680;747
33681;125
33682;687
33683;771
33684;517
33685;542
33686;913
33687;798
33688;778
33689;239
33690;515
33691;289
33692;635
33693;590
33694;731
33695;704
33696;65
33697;32
33698;640
33699;962
33700;958
33701;207
33702;756
33703;520
33704;423
33705;858
33706;780
33707;108
33708;220
33709;672
33710;142
33711;674
33712;997
33713;319
33714;544
33715;129
