st_num;default;student;balance;income;student2;default2
570;No;Yes;1516,3176892323488;26377,593493919834;1;0
6354;No;Yes;1035,9166886282692;10607,906135040754;1;0
7512;No;No;0,0;37112,59779894197;0;0
2350;No;No;857,380821963549;28755,180756509384;0;0
8719;No;Yes;855,2269959237416;15348,706660703076;1;0
2600;No;Yes;943,5017210889365;14123,703565880165;1;0
3818;No;No;690,2283827644936;56958,599355471;0;0
5743;No;No;685,6368839819817;49260,625373459894;0;0
7944;No;No;533,4295862630456;24857,90653244643;0;0
6428;No;Yes;733,7833904254699;16124,354248889616;1;0
7773;No;No;1130,7721454671525;40314,27154437688;0;0
1334;No;No;580,0545844238385;37278,27931288974;0;0
9717;No;Yes;419,7107821729725;18073,001812906947;1;0
4368;No;Yes;1329,3983510722044;15971,573237000659;1;0
4191;No;Yes;15,153792726918937;13430,415844919604;1;0
3740;No;Yes;901,1752435227454;16745,06684854905;1;0
4161;No;No;910,7396182451995;40222,712501607115;0;0
3011;No;No;312,61470654054114;34918,61290803113;0;0
1840;No;No;1353,2649239331213;43888,88305742192;0;0
1565;No;No;1257,795320403361;21679,49049916168;0;0
7881;No;No;626,4046871956692;18130,32209875711;0;0
7797;No;No;1425,5348597614125;33666,10425661008;0;0
1157;No;Yes;328,0383341678569;19566,267236923955;1;0
5967;No;No;272,2199277728647;47757,8244082396;0;0
1651;No;No;734,3172027781222;33240,03903166336;0;0
6774;No;Yes;1719,5668506707202;18696,298749525555;1;0
1625;No;No;943,9378334822029;48198,400609456105;0;0
8293;No;No;325,9276366324936;57313,282496914675;0;0
9642;No;Yes;1365,022823684581;23281,320499787966;1;0
770;No;Yes;1463,337765149643;11579,159452276477;1;0
703;No;No;1184,3607232523086;34259,99019862308;0;0
7834;No;Yes;1538,9737507028249;15757,933541767528;1;0
5368;No;Yes;310,19818176054787;14672,925697129627;1;0
1281;No;Yes;671,8017008761335;15299,259885067304;1;0
563;No;No;1042,5071120410666;37170,10904928381;0;0
7022;No;Yes;1145,2790177759637;12906,20413931714;1;0
8408;No;No;258,62967251595114;33327,93777754354;0;0
5582;No;No;1096,246733220373;42685,10729029994;0;0
2277;No;No;907,1697758956057;27631,567795772105;0;0
9417;No;No;503,4992851747215;36521,43251336629;0;0
8069;No;No;322,0016251997804;43774,442109436706;0;0
1981;No;No;702,0847514609914;47811,75807342604;0;0
6360;No;No;580,4233413338444;25926,235088084133;0;0
5461;No;No;1275,495303054345;40026,28595381261;0;0
5080;No;No;898,272656314256;48233,87549751303;0;0
7169;No;Yes;1051,4259646712662;6583,87443801092;1;0
8837;No;No;80,71492577304991;37651,56782612901;0;0
1773;No;No;1142,39653992749;33740,442978524654;0;0
8949;No;No;0,0;61608,53204558311;0;0
59;No;No;1332,5226438669488;39143,13706901777;0;0
2226;No;Yes;571,8863591397036;15632,769277229138;1;0
216;No;No;620,675152595598;44213,77010126196;0;0
8174;No;Yes;1312,9072025348157;15495,026588078272;1;0
4963;No;No;681,6935763907202;33327,11303487193;0;0
9991;No;No;372,3792385405584;25374,899085249464;0;0
5995;No;Yes;360,0091601651011;18487,433254232543;1;0
2616;No;No;1265,044932066614;47297,722704089945;0;0
1537;No;No;1530,370017062969;29479,02244928501;0;0
4659;No;Yes;1031,498885970335;24636,30021548521;1;0
3612;No;No;379,06306754371263;14792,511836213907;0;0
5084;No;No;509,19563340924094;46368,39407295846;0;0
9886;No;No;955,4206454750777;45575,42098956811;0;0
9216;No;No;1032,5130005236738;42495,462611910574;0;0
1678;No;Yes;963,1879063697367;12799,509378999704;1;0
4668;No;No;732,7342889566843;39024,149232760465;0;0
2135;No;No;124,22729692852249;51265,54619922866;0;0
8666;No;Yes;448,24321069072323;23540,891027438713;1;0
3248;No;No;412,0716146292223;48347,29698198572;0;0
3827;No;No;1864,9464034250266;48678,41519330072;0;0
7687;No;No;394,50183964300743;29642,910265947474;0;0
7358;No;No;1080,1555640620343;35471,98677734149;0;0
4881;No;Yes;596,8065278355373;17397,345240438055;1;0
9641;No;No;819,1126053985297;50082,88871156358;0;0
9427;No;No;1375,3849538418272;47099,20687380937;0;0
948;No;No;1105,0028119368046;36812,70609293448;0;0
9556;No;No;710,1364610154269;46308,26964656044;0;0
2231;No;No;0,0;53663,16668069502;0;0
8271;No;No;136,30734254125036;48799,654905570394;0;0
3218;No;No;253,85087859644597;41472,12196196004;0;0
3705;No;No;829,023319092933;25161,898514504162;0;0
944;No;No;285,2908757896974;17606,635925089555;0;0
2610;No;No;1056,9283475285697;55409,459596840636;0;0
4170;No;No;563,917725899879;47839,617258063714;0;0
8116;No;Yes;1175,1333314901492;15444,926920103393;1;0
501;No;Yes;965,5873700854856;16440,0996975194;1;0
9829;No;No;1135,493293081452;37962,98290340366;0;0
5700;No;No;1027,8253071192498;33089,46729465046;0;0
1741;No;No;27,70113269572471;45540,943895286786;0;0
745;No;No;1217,056806684659;46256,78048729447;0;0
6717;No;No;86,01278996470478;43467,50265374955;0;0
1461;No;No;693,6715893657938;32578,606307536425;0;0
4466;No;No;372,741249859074;35570,211781333746;0;0
16;No;No;286,23256013922395;45042,413035885525;0;0
7421;No;No;0,0;49606,99523379781;0;0
5521;No;No;899,0968928243993;39630,63879001369;0;0
2179;No;No;914,9723795357406;52871,324365822984;0;0
4737;No;No;462,6746282721809;50229,5858853097;0;0
116;No;Yes;810,3209364698351;20498,66581411005;1;0
9793;No;Yes;799,5164508639299;23024,85275280018;1;0
3228;No;No;1108,6805138132386;60725,52683536449;0;0
6303;No;No;1094,3158715269142;34854,34238892391;0;0
6797;No;No;1356,743836184139;54489,93877741679;0;0
8106;No;No;619,1392616653164;41281,98096403485;0;0
3498;No;Yes;1378,2173385201818;20119,82919555686;1;0
9303;No;No;1068,9868881856016;37171,65141189651;0;0
3658;No;No;1377,5587517304941;38364,67915185447;0;0
5599;No;Yes;1528,4943700732088;22664,349351721077;1;0
2932;No;No;294,63428095106923;63285,02511260792;0;0
9623;No;No;1314,8953855746827;33706,559360917556;0;0
7087;No;No;585,8693130479339;67100,68520553294;0;0
4645;No;No;0,0;36179,82685906753;0;0
8704;No;No;1202,4634888228652;42818,64310734908;0;0
2508;No;No;1216,7256158745438;52377,848900025536;0;0
8839;No;No;1505,0940829015049;43036,12115247224;0;0
2879;No;Yes;703,9900093640156;20752,175435671747;1;0
8641;No;No;564,1282921408622;37695,77537089138;0;0
322;No;Yes;1200,8473900159438;19849,8314129485;1;0
5970;No;No;571,041501274187;40389,44633347412;0;0
7609;No;Yes;1251,1868055235386;11229,641222828592;1;0
7562;No;No;660,2448419657863;40885,846947371545;0;0
6507;No;No;528,8673881654354;38881,47626489342;0;0
9156;No;No;358,9239515377415;50989,744195493506;0;0
9832;No;Yes;11,395568215431467;19387,92064390895;1;0
9142;No;No;1293,2976063678589;65128,40452812085;0;0
1329;No;Yes;1164,6307298699207;17929,652984572178;1;0
5398;No;No;760,099642771661;45921,34313135972;0;0
3170;No;Yes;1122,2923859731598;20351,336066759348;1;0
1599;No;No;1698,071915607758;48595,7046456565;0;0
8143;No;No;836,5742295183655;51238,58092878781;0;0
7329;No;No;824,9879769754617;42408,89554416215;0;0
7966;No;No;1127,7001931467066;32068,14653868733;0;0
6260;No;No;0,0;29542,025399245904;0;0
2880;No;Yes;817,1214384003109;13152,034126361157;1;0
4292;No;No;0,0;33313,311072428405;0;0
8057;No;Yes;629,213189509353;16007,692948501317;1;0
7860;No;No;112,03330997534772;40057,0774440998;0;0
3021;No;No;1019,2153584023833;52089,644628369664;0;0
2446;No;Yes;1142,9352565552897;20942,003338304217;1;0
3815;No;No;298,5096896043264;50229,779743775296;0;0
6204;No;No;1156,933998340452;45325,34096513275;0;0
3897;No;No;494,9019177661857;13980,361178344672;0;0
4570;No;No;1039,098373896663;26217,132054760987;0;0
8601;No;No;646,0812402036328;36686,95944699886;0;0
9179;No;No;705,3382098614159;23952,544511499385;0;0
280;No;No;369,2219424756529;47835,09104531416;0;0
3074;No;No;230,22039409385775;28930,25452057891;0;0
3293;No;No;618,8011590138549;25927,57156475285;0;0
993;No;No;981,9544898056752;41123,21246963442;0;0
3552;No;No;610,5686385328501;36145,01702216822;0;0
2866;No;Yes;1016,4506164284282;15099,530201258842;1;0
5242;No;Yes;2018,3585357080592;15472,849580573924;1;0
8842;No;No;857,1507423192886;34691,32217847257;0;0
8676;No;No;265,5928458893271;24833,341594231504;0;0
6784;No;Yes;1497,06776735759;9030,402563519341;1;0
7026;No;Yes;1947,0726788671589;13157,95655706192;1;0
9621;No;No;713,3260637074864;44605,351186478234;0;0
2518;No;No;480,093086854764;57068,1304585653;0;0
2481;No;Yes;1402,5539263349556;16607,564254743094;1;0
9159;No;No;600,8200857513268;49727,48991194648;0;0
4790;No;No;815,2441830953146;26231,465406866788;0;0
3920;No;No;1290,191542003672;36898,92872274774;0;0
851;No;No;1234,5786179325817;48112,48053596655;0;0
4661;No;No;1047,2516498496611;39222,05888626528;0;0
772;No;Yes;548,2728639447755;12048,822892267122;1;0
8358;No;No;0,0;35577,42528331704;0;0
7917;No;No;944,2042461567951;41883,41429883082;0;0
8037;No;No;1042,791935025363;26141,00594587389;0;0
847;No;No;782,778332002182;39224,409273883575;0;0
2727;No;Yes;1382,4382305901916;15680,610493005852;1;0
6913;No;No;262,5992604464977;48762,28355079084;0;0
4268;No;Yes;1594,0931672083566;14135,211282255003;1;0
3857;No;Yes;1128,7801559571185;17231,808467394025;1;0
6910;No;No;1358,1097787914318;50662,892785088836;0;0
7726;No;No;411,5376268652533;30065,444347478835;0;0
5966;No;No;0,0;45235,290869309916;0;0
8138;No;No;925,7062398137615;62764,88428738433;0;0
2606;No;No;76,47608895560268;27283,69174396721;0;0
7124;No;No;28,738802549551906;41809,204176634295;0;0
1719;No;No;56,86937771728185;56245,06540006098;0;0
725;No;No;1377,772007185768;51633,329550875984;0;0
279;No;Yes;1096,8202721451462;16148,060006606365;1;0
6299;No;Yes;1383,7450586067364;14633,985880054548;1;0
390;No;No;1287,79518693788;52382,6647043692;0;0
8376;No;No;1240,75460457603;51511,29759857279;0;0
284;No;No;527,1940865733084;32431,118259603863;0;0
2415;No;No;623,9576762957279;46188,29495803095;0;0
513;No;Yes;797,0843357314081;23558,68308236622;1;0
8042;No;No;958,9368288868914;47468,669709455535;0;0
1138;No;Yes;1435,1812639282077;11346,841867294013;1;0
6655;No;No;932,0569662927189;45505,307224283664;0;0
9809;No;No;1132,6478026281934;33677,781447611036;0;0
1215;No;Yes;420,3702643109086;16419,71297170316;1;0
9004;No;Yes;488,957012076425;15912,304579746948;1;0
8996;No;No;541,9440017980713;37640,300260415745;0;0
6006;No;No;271,05986611087764;30465,307572857702;0;0
2426;No;No;608,9485801016632;26463,374761609648;0;0
5186;No;No;894,3291028655681;45250,730309913626;0;0
4627;No;No;672,0628046198243;33850,97883977692;0;0
3166;No;No;505,6978729424702;31971,312911759014;0;0
1595;No;Yes;106,25060742226333;17638,799733098716;1;0
704;No;No;1024,578238288634;33071,54991888533;0;0
2020;No;No;1139,264364234534;41869,31866730964;0;0
7292;No;Yes;9,514032890988801;24581,977106544327;1;0
931;No;Yes;631,1597700006928;23245,070759643695;1;0
8043;No;No;384,532041382923;36019,41039838829;0;0
1919;No;No;412,90206086699743;49060,92373936645;0;0
8570;No;No;253,63010221817336;50236,505182894616;0;0
6242;No;No;707,8023302635579;40140,8004546232;0;0
6117;No;No;286,9281839978055;50618,722607645184;0;0
6047;No;No;773,1726910388375;49308,16489131881;0;0
7196;No;No;952,1388229704752;28642,36379621676;0;0
6314;No;No;1142,9351535166577;34401,66711177728;0;0
2825;No;No;38,375924580408764;33579,35622506158;0;0
5;No;No;785,655882930501;38463,49587872287;0;0
9767;No;Yes;1700,5723656733337;20844,719155924013;1;0
5744;No;No;781,9190193783191;54925,50778885567;0;0
1635;No;No;1708,5740785958378;34890,717129216006;0;0
8374;No;No;817,6210891033206;43705,822710524044;0;0
485;No;No;1394,7958191952757;26074,9343643672;0;0
3555;No;No;302,16428978191584;28805,0626731863;0;0
9999;No;No;1569,0090533837224;36669,112364583314;0;0
1707;No;Yes;1575,238116144209;24469,491397924252;1;0
8961;No;No;705,1971767620441;35864,01172161557;0;0
1907;No;No;1109,034634277059;29759,63630342539;0;0
9749;No;No;280,46167855883397;26212,907617805722;0;0
2827;No;No;1006,7197859805904;47784,31847380004;0;0
5540;No;No;528,8724968953111;45235,497193542185;0;0
8118;No;Yes;1131,0855678863209;21829,082394490928;1;0
2688;No;Yes;630,9734892250165;19087,17478009507;1;0
4968;No;No;184,4275318743679;36731,62695030812;0;0
4180;No;No;499,62278056779496;42052,87011765739;0;0
6348;No;Yes;1106,430673936345;16960,694124838883;1;0
9324;No;No;977,515331107566;33690,649310939516;0;0
6407;No;No;391,2566276678985;33651,40556161188;0;0
5294;No;No;967,4415737784677;51674,41936859043;0;0
2262;No;No;1047,7233901177594;45181,74859508903;0;0
3796;No;No;1031,7862574532862;39260,00621899482;0;0
8253;No;No;1020,1977558499693;43592,83413598613;0;0
3309;No;Yes;1252,1330193703848;13860,93503095851;1;0
3839;No;No;988,3939471064995;49804,283753112395;0;0
2431;No;No;561,4337464249846;37884,96110397766;0;0
188;No;Yes;712,2763512802746;23341,950230243223;1;0
1190;No;No;841,9517309959577;53779,01825076627;0;0
4535;No;No;739,901842518832;47349,531972639175;0;0
7967;No;No;0,0;62192,99564727969;0;0
2412;No;No;805,5206283140938;43383,706543757566;0;0
7535;No;No;688,9057615362549;43606,92373681428;0;0
9709;No;No;492,35231183696294;39305,227047449844;0;0
5247;No;No;0,0;57898,415158656266;0;0
7664;No;No;628,8755362073399;48380,51083886917;0;0
6082;No;Yes;163,50339134599164;17545,726640661116;1;0
7565;No;No;535,8972416733124;43917,56869624603;0;0
6593;No;No;49,68239730177197;47026,03854520565;0;0
2155;No;No;269,58791879417396;38650,34608817265;0;0
5325;No;No;0,0;28226,55795365604;0;0
7781;No;No;1074,087653191714;35873,22863809145;0;0
8431;No;No;440,0245428323134;49358,42578573375;0;0
4673;No;No;0,0;38626,422920689496;0;0
9277;No;No;596,4297067195679;12135,541558373276;0;0
1506;No;No;111,29495386434553;40086,69012212327;0;0
928;No;No;902,5138230677017;38647,5218924775;0;0
5314;No;Yes;1214,408306140393;18055,238467348114;1;0
2737;No;No;840,3657810197413;45316,83540753883;0;0
5778;No;No;1384,8505712833576;40131,493894522944;0;0
1032;No;No;599,800862543391;30146,635742306993;0;0
472;No;No;1133,4741993193252;51414,49595587523;0;0
3770;No;No;1727,349001412415;40791,142921414896;0;0
8075;No;No;1352,6136688741622;42194,38669964322;0;0
689;No;No;196,9384595398002;35488,44888358757;0;0
7771;No;Yes;686,6943788608837;18551,53005811736;1;0
370;No;No;662,3053180223241;31597,897616562404;0;0
6958;No;Yes;997,6424040395632;27054,72741253973;1;0
7492;No;No;551,1858718008375;36603,97533573627;0;0
7191;No;No;628,4195456612265;34756,24764002612;0;0
9024;No;No;612,1079215766796;31367,713080154783;0;0
3088;No;No;714,011659055547;48631,36436162695;0;0
731;No;No;426,6935420997398;30769,34477247036;0;0
8965;No;No;1700,2949761481436;53844,578986438624;0;0
8475;No;No;752,7393781895628;38671,78598604913;0;0
997;No;No;717,8107678161317;32040,931260213867;0;0
2838;No;Yes;578,7550988961616;20909,835369631324;1;0
3847;No;No;206,94884636934773;53058,56140870599;0;0
198;No;No;171,5591159598556;23505,992771323195;0;0
8486;No;No;316,1240080885757;37322,93156315564;0;0
4690;No;Yes;1277,374386724368;19675,177837098872;1;0
8328;No;Yes;808,396167027043;11804,034476052948;1;0
1515;No;Yes;0,0;15967,614212171477;1;0
5925;No;Yes;375,30630481794003;19342,158087761043;1;0
1665;No;No;1181,000358989711;35123,740066637925;0;0
1596;No;Yes;712,2537066372394;21407,043617161264;1;0
411;No;No;278,87790252013656;37188,66836508461;0;0
6700;No;No;1252,653058233131;35382,140325383894;0;0
6937;No;Yes;531,976408238036;21357,632161326757;1;0
8850;No;No;150,3023856846064;39730,16503357988;0;0
2330;No;No;772,7320740902168;47161,27670030983;0;0
4439;No;No;1324,4929494963012;28691,836614252723;0;0
5122;No;No;129,59644851905625;52169,23157107919;0;0
1356;No;Yes;936,4734895760728;19389,480030869927;1;0
650;No;Yes;1521,4633955022468;15210,474069456843;1;0
8413;No;No;674,7366147235975;26060,486098510384;0;0
8438;No;Yes;807,5955718071034;16926,37333507838;1;0
2767;No;No;324,8549714431522;39752,354191193706;0;0
5964;No;No;514,8717738284566;50339,19179821633;0;0
5376;No;No;219,14570950939685;37993,04367851426;0;0
2491;No;No;1388,664149130951;31021,5500811071;0;0
2273;No;No;1407,2245708851635;22806,84821422426;0;0
4352;No;No;138,6207393463567;50249,41724319437;0;0
3852;No;No;157,28002821327823;41415,396030555734;0;0
1321;No;No;429,07469804825786;48109,808250623086;0;0
7910;No;Yes;1713,3124712682852;17432,27358900306;1;0
5996;No;No;751,0309852421782;45581,718859221706;0;0
9698;No;No;953,9364650245835;41250,47803698919;0;0
4918;No;No;923,406566904925;33122,22003604726;0;0
8090;No;No;163,3531708168258;45183,145124565825;0;0
3350;No;No;551,2540524118684;48007,99180754255;0;0
7037;No;No;1394,0797539457244;27179,428776860186;0;0
6070;No;No;509,15601107728986;47444,15145459124;0;0
5752;No;Yes;1031,6704462058024;22440,621978431416;1;0
9482;No;No;629,6055873982533;50113,82070690766;0;0
805;No;Yes;1059,2046368988122;11742,379859528115;1;0
766;No;Yes;514,2838902064552;18185,47969748614;1;0
5524;No;No;1591,7558058868694;46259,6599752908;0;0
4327;No;Yes;729,189718410075;18329,72087141056;1;0
8073;No;Yes;1143,398204550404;15997,171189563252;1;0
9904;No;No;1084,9099232623114;15981,68908527256;0;0
222;No;No;771,8958745085192;31170,085283676643;0;0
9858;No;No;1021,2796000374283;44718,40772350028;0;0
3599;No;No;234,9957764611123;40394,42104793984;0;0
6567;No;No;1287,205895493052;37135,36393987973;0;0
4921;No;No;0,0;16601,635275839675;0;0
2834;No;No;1820,3254899790413;31309,99848405947;0;0
6152;No;No;352,0332779167858;38259,22409332596;0;0
5957;No;Yes;867,4416447565253;16396,682359611757;1;0
3372;No;No;668,9422597663867;42028,923839608964;0;0
2188;No;No;0,0;42118,19665840117;0;0
4077;No;Yes;1497,3648087133884;10576,341480728184;1;0
9989;No;No;0,0;41740,686597245134;0;0
7692;No;No;1248,830649078276;39317,90418038763;0;0
8818;No;No;775,4935594681936;46025,87080031112;0;0
4899;No;No;684,7150446229359;27951,197234300453;0;0
2457;No;No;1175,8176346672528;41447,5848149282;0;0
8906;No;No;941,741632288605;34559,646542356895;0;0
9101;No;Yes;967,1689244161004;27077,62676544923;1;0
1960;No;No;0,0;39576,434651584874;0;0
6184;No;No;1316,421810298938;45806,90151290819;0;0
200;No;No;640,6627517324735;46464,56593227619;0;0
2310;No;No;82,73038975006057;27627,224081282417;0;0
518;No;No;104,44321507779182;46928,00549117124;0;0
8402;No;No;591,636269770793;33852,30966993058;0;0
1151;No;No;938,6378620819047;39459,767035162535;0;0
5543;No;No;759,0322604536775;45774,38354052756;0;0
4820;No;No;839,2218563902013;43213,69410686391;0;0
1075;No;No;484,67949899276414;43900,09156276338;0;0
9454;No;Yes;1583,4180309434391;23434,70871250086;1;0
7466;No;No;423,337696771481;60170,57446579021;0;0
1086;No;Yes;1581,7904894818857;10537,529837177246;1;0
3116;No;No;1503,8499507532742;43888,39666320692;0;0
7440;No;No;872,1227091411558;43154,719959556736;0;0
7900;No;No;1440,4339615672434;27532,653573393713;0;0
5441;No;Yes;251,4681937833584;19373,888017932237;1;0
2023;No;Yes;733,928448994375;28105,606198849233;1;0
2359;No;Yes;157,51404250203984;24506,18682621133;1;0
7384;No;No;570,9834124182009;40580,90917645664;0;0
5718;No;No;949,0387135286257;47760,40016607392;0;0
2506;No;Yes;1304,6343462826524;13496,879871494122;1;0
1285;No;No;917,3235408596495;40193,83809671989;0;0
2719;No;No;1245,4222053272506;36897,780109124855;0;0
5870;No;No;1201,0165477297974;41585,83204786555;0;0
9997;No;No;757,9629184478964;19660,721767986972;0;0
6956;No;Yes;1364,2326842718026;18423,047661870747;1;0
3583;No;Yes;1255,425835187151;19885,761148226797;1;0
7100;No;Yes;988,8956298209305;19449,17918462681;1;0
1121;No;Yes;754,4840226228772;22425,535475261346;1;0
7395;No;No;947,5977921454135;34869,126851248875;0;0
7701;No;No;864,4607726293182;44429,06675398737;0;0
6552;No;Yes;734,7331648902419;10816,949765831105;1;0
3609;No;No;674,8047169622351;47653,61597853543;0;0
9373;No;No;0,0;39462,688291763494;0;0
7451;No;No;422,4516417289526;34797,79654404881;0;0
8881;No;No;733,2005690789099;38592,04202229307;0;0
1283;No;No;0,0;49232,706546436646;0;0
3996;No;No;387,76134166605954;40063,72764058244;0;0
787;No;No;1607,3514404307577;48700,84804672063;0;0
1382;No;Yes;1418,4290041422066;14907,070013896684;1;0
7808;No;No;713,6733978582885;48914,56020352167;0;0
6758;No;Yes;542,0640659701512;9135,886774030381;1;0
5187;No;No;993,6470927717484;26768,956676271388;0;0
6491;No;No;685,192569602747;33185,01043787198;0;0
1236;No;No;549,275969561753;15706,215094270065;0;0
7997;No;No;1097,7625478144037;42228,97047542925;0;0
2194;No;No;1153,02130969969;20586,278109241088;0;0
3243;No;No;1054,2784985630983;50795,20661625927;0;0
3395;No;No;1007,2486556442827;34893,13768583294;0;0
5940;No;No;367,61168718057377;44046,01751419893;0;0
2928;No;No;833,6899702563815;54558,14010942374;0;0
7647;No;No;1596,3859521497668;34190,189721247574;0;0
4389;No;Yes;0,0;17577,996335686745;1;0
5855;No;No;417,5384553744464;31730,866601925034;0;0
4089;No;No;1170,7434640442725;49832,951401560895;0;0
5469;No;No;845,0207249135144;33895,23784987131;0;0
3290;No;No;617,0013869721606;54489,743860690876;0;0
5686;No;No;0,0;43646,911717166666;0;0
3674;No;No;1067,84243863848;70700,64784045762;0;0
8270;No;No;538,019925084371;27284,510859415546;0;0
2138;No;No;1629,325935619741;44911,64353012412;0;0
8379;No;No;1281,4488488095694;48837,37876033452;0;0
2332;No;No;1433,7107804179795;42798,56551276192;0;0
2270;No;No;509,8522536537622;49345,42563791671;0;0
5867;No;No;1637,8399215568206;34107,08056448496;0;0
8951;No;Yes;711,039875304138;22000,106564876744;1;0
6909;No;No;614,5385662726087;33811,98762073011;0;0
4909;No;No;1591,1935826083006;37501,48689060713;0;0
1036;No;No;926,9853266701233;48753,31287420213;0;0
7938;No;No;969,4041426045472;31476,516615049208;0;0
764;No;Yes;591,6606513329608;21790,502425040613;1;0
5667;No;No;638,7219871695125;48085,70791493804;0;0
4670;No;Yes;604,5927000029108;14896,591869772144;1;0
1353;No;No;613,7429338503072;56951,35969575311;0;0
5740;No;No;1943,9323001153027;24193,608953007344;0;0
9825;No;No;734,253410791397;56253,81026262693;0;0
6470;No;No;48,965550263922296;27069,7397840305;0;0
8841;No;No;250,98882035962345;33568,53155486612;0;0
3980;No;No;1352,7034425114807;35743,00396050728;0;0
1808;No;No;246,8238096711808;40953,342764949244;0;0
6596;No;Yes;1749,1221840108437;21359,131546602945;1;0
3733;No;No;413,8588246353085;42453,68187537912;0;0
4345;No;No;0,0;49959,14100787399;0;0
6313;No;No;1286,537232504155;46337,12389330818;0;0
5245;No;No;1117,0800283959297;42388,41555406229;0;0
2734;No;Yes;813,4948375924953;16681,350296621942;1;0
743;No;Yes;1233,3436046567276;13402,073285041097;1;0
6744;No;Yes;744,9142664664946;15711,71641721104;1;0
1486;No;No;883,4719995963543;44207,333033424846;0;0
2586;No;No;1192,9740283356657;39504,476023621966;0;0
4781;No;Yes;1752,7361496243852;15596,891429452771;1;0
7835;No;No;562,701116936926;39067,75151075044;0;0
1976;No;No;306,995202580848;43504,30523646358;0;0
2578;No;No;803,2244010439354;52869,80780804779;0;0
9254;No;No;615,8218493829438;34590,683579715864;0;0
5631;No;No;845,6073099921158;31633,087254309088;0;0
3322;No;No;437,8142789708582;27855,75496983861;0;0
2758;No;Yes;1380,0875257448188;19245,832691850188;1;0
2806;No;Yes;229,98872349133842;2541,200814298865;1;0
7301;No;Yes;496,51631370883064;12862,026562677534;1;0
4346;No;No;498,85415466870074;47736,2367906901;0;0
7641;No;No;0,0;50633,79256051488;0;0
1685;No;Yes;701,5393705596218;17607,45782175752;1;0
1680;No;Yes;1945,4904828758185;14941,317956476456;1;0
8781;No;Yes;132,1045587481167;20065,72247881495;1;0
5513;No;No;757,9077111979464;37088,839573286816;0;0
2494;No;Yes;1939,7123604589801;13836,986066001757;1;0
1233;No;No;336,41964044344786;39707,04232608745;0;0
6417;No;No;1192,7661583258327;45902,50755468036;0;0
7574;No;Yes;722,2273331145566;18487,04056478034;1;0
8051;No;No;722,7680066481926;20962,106448356393;0;0
5864;No;No;190,64110532077245;31463,419983828848;0;0
2396;No;No;1272,4805787378632;34570,570662487626;0;0
4584;No;Yes;1305,8096986195906;28929,38473608918;1;0
5978;No;No;0,0;36249,17498944244;0;0
7464;No;No;175,16776083360946;53019,42301276647;0;0
9903;No;No;978,2392899966247;43410,363315493865;0;0
6254;No;No;188,54410204096507;49697,231787645185;0;0
5302;No;No;0,0;49784,33635474743;0;0
5094;No;Yes;711,5828225956208;17780,759828138696;1;0
5574;No;Yes;865,2058660686325;22081,581639253098;1;0
17;No;No;0,0;50265,312353598536;0;0
5556;No;Yes;1096,6921358302761;20856,587639818714;1;0
9175;No;No;497,8819052435423;55543,624687547504;0;0
5318;No;Yes;1236,2070918090235;23364,048678743402;1;0
7671;No;Yes;41,38551638297713;18664,90100600663;1;0
7715;No;No;1143,1228644474431;42672,12914967798;0;0
6251;No;No;0,0;58825,6151260292;0;0
940;No;Yes;878,1490054834143;18414,57006784252;1;0
7253;No;No;1187,2839284132733;56503,57294864723;0;0
5827;No;No;909,9468757835432;53430,8954262706;0;0
1888;No;No;1416,0655548627878;40371,284588741764;0;0
8646;No;No;1386,668478062461;56325,44935834275;0;0
1105;No;No;249,59838322223248;20684,2374148176;0;0
7231;No;No;593,160786354557;46475,03132161003;0;0
7982;No;Yes;1413,2744274558838;19064,62219207624;1;0
4723;No;Yes;1069,6930583162557;10722,24946391986;1;0
5915;No;No;821,4988469664747;39318,48939220578;0;0
2455;No;No;688,1093445465681;20098,593455904203;0;0
1784;No;Yes;1123,595047439666;16082,905709162702;1;0
297;No;Yes;782,7108275006302;13300,297468343819;1;0
7540;No;Yes;720,4352398987483;24582,880690442056;1;0
8246;No;No;0,0;28356,251940900773;0;0
6211;No;No;797,7091655673554;39677,697205130695;0;0
5188;No;Yes;378,49251967354974;18659,772127035176;1;0
9520;No;No;0,0;45178,59169198993;0;0
8652;No;No;1408,176119036535;47496,16431043494;0;0
2544;No;Yes;495,1139112915017;14881,840617552027;1;0
9000;No;No;0,0;27455,90899770474;0;0
3457;No;Yes;1067,7811146981853;18641,724306320924;1;0
5838;No;No;670,4225823342022;53666,19233879355;0;0
4787;No;No;215,5414225594351;55278,4326522823;0;0
9008;No;Yes;860,917730636065;11575,702187081206;1;0
9363;No;No;1255,3499774323511;23297,474957876897;0;0
4298;No;No;1246,626138322508;41930,15500359799;0;0
5316;No;Yes;1257,0161299742804;19247,90061225353;1;0
3831;No;No;674,6401585404275;42463,52496958725;0;0
2602;No;No;442,4895648676924;54996,842750042415;0;0
6992;No;Yes;1086,161107725434;23576,786729848052;1;0
7398;No;Yes;1154,4463674293456;14301,157117995208;1;0
2391;No;Yes;1264,5869406466827;14649,15502273553;1;0
6045;No;No;208,00770616314094;42399,529564415876;0;0
2187;No;No;1263,6767875162059;25695,48137129789;0;0
5777;No;No;25,60294272848921;35464,2479757401;0;0
5099;No;No;1322,810963883715;48016,61733573975;0;0
8795;No;No;130,34682248314436;53852,75508650797;0;0
