country;continent;year;lifeExp;pop;gdpPercap;pred;resid
Indonesia;Asia;1972;49,203;121282000;1111,107907;49,57594056;-0,372940559
Indonesia;Asia;1977;52,702;136725000;1382,702056;52,74914685;-0,047146853
Indonesia;Asia;1982;56,159;153343000;1516,872988;55,92235315;0,236646853
Indonesia;Asia;1987;60,137;169276000;1748,356961;59,09555944;1,041440559
Indonesia;Asia;1992;62,681;184816000;2383,140898;62,26876573;0,412234266
Indonesia;Asia;1997;66,041;199278000;3119,335603;65,44197203;0,599027972
Indonesia;Asia;2002;68,588;211060000;2873,91287;68,61517832;-0,027178322
Indonesia;Asia;2007;70,65;223547000;3540,651564;71,78838462;-1,138384615
Iran;Asia;1952;44,869;17272000;3035,326002;44,97898718;-0,109987179
Iran;Asia;1957;47,181;19792000;3290,257643;47,46218648;-0,28118648
Iran;Asia;1962;49,325;22874000;4187,329802;49,94538578;-0,620385781
Iran;Asia;1967;52,469;26538000;5906,731805;52,42858508;0,040414918
Iran;Asia;1972;55,234;30614000;9613,818607;54,91178438;0,322215618
Iran;Asia;1977;57,702;35480679;11888,59508;57,39498368;0,307016317
Iran;Asia;1982;59,62;43072751;7608,334602;59,87818298;-0,258182984
Iran;Asia;1987;63,04;51889696;6642,881371;62,36138228;0,678617716
Iran;Asia;1992;65,742;60397973;7235,653188;64,84458159;0,897418415
Iran;Asia;1997;68,042;63327987;8263,590301;67,32778089;0,714219114
Iran;Asia;2002;69,451;66907826;9240,761975;69,81098019;-0,359980186
Iran;Asia;2007;70,964;69453570;11605,71449;72,29417949;-1,330179487
Iraq;Asia;1952;45,32;5441766;4129,766056;50,11346154;-4,793461538
Iraq;Asia;1957;48,437;6248643;6229,333562;51,28951399;-2,852513986
Iraq;Asia;1962;51,457;7240260;8341,737815;52,46556643;-1,008566434
Iraq;Asia;1967;54,459;8519282;8931,459811;53,64161888;0,817381119
Iraq;Asia;1972;56,95;10061506;9576,037596;54,81767133;2,132328671
Iraq;Asia;1977;60,413;11882916;14688,23507;55,99372378;4,419276224
Iraq;Asia;1982;62,038;14173318;14517,90711;57,16977622;4,868223776
Iraq;Asia;1987;65,044;16543189;11643,57268;58,34582867;6,698171329
Iraq;Asia;1992;59,461;17861905;3745,640687;59,52188112;-0,060881119
Iraq;Asia;1997;58,811;20775703;3076,239795;60,69793357;-1,886933566
Iraq;Asia;2002;57,046;24001816;4390,717312;61,87398601;-4,827986014
Iraq;Asia;2007;59,545;27499638;4471,061906;63,05003846;-3,505038462
Ireland;Europe;1952;66,91;2952156;5210,280328;67,54146154;-0,631461538
Ireland;Europe;1957;68,9;2878220;5599,077872;68,53705944;0,362940559
Ireland;Europe;1962;70,29;2830000;6631,597314;69,53265734;0,757342657
Ireland;Europe;1967;71,08;2900100;7655,568963;70,52825524;0,551744755
Ireland;Europe;1972;71,28;3024400;9530,772896;71,52385315;-0,243853147
Ireland;Europe;1977;72,03;3271900;11150,98113;72,51945105;-0,489451049
Ireland;Europe;1982;73,1;3480000;12618,32141;73,51504895;-0,415048951
Ireland;Europe;1987;74,36;3539900;13872,86652;74,51064685;-0,150646853
Ireland;Europe;1992;75,467;3557761;17558,81555;75,50624476;-0,039244755
Ireland;Europe;1997;76,122;3667233;24521,94713;76,50184266;-0,379842657
Ireland;Europe;2002;77,783;3879155;34077,04939;77,49744056;0,285559441
Ireland;Europe;2007;78,885;4109086;40675,99635;78,49303846;0,391961538
Israel;Asia;1952;65,39;1620914;4086,522128;66,30041026;-0,910410256
Israel;Asia;1957;67,84;1944401;5385,278451;67,63594172;0,204058275
Israel;Asia;1962;69,39;2310904;7105,630706;68,97147319;0,418526807
Israel;Asia;1967;70,75;2693585;8393,741404;70,30700466;0,442995338
Israel;Asia;1972;71,63;3095893;12786,93223;71,64253613;-0,012536131
Israel;Asia;1977;73,06;3495918;13306,61921;72,9780676;0,081932401
Israel;Asia;1982;74,45;3858421;15367,0292;74,31359907;0,136400932
Israel;Asia;1987;75,6;4203148;17122,47986;75,64913054;-0,049130536
Israel;Asia;1992;76,93;4936550;18051,52254;76,984662;-0,054662005
Israel;Asia;1997;78,269;5531387;20896,60924;78,32019347;-0,051193473
Israel;Asia;2002;79,696;6029529;21905,59514;79,65572494;0,040275058
Israel;Asia;2007;80,745;6426679;25523,2771;80,99125641;-0,24625641
Italy;Europe;1952;65,94;47666000;4931,404155;66,59679487;-0,656794872
Italy;Europe;1957;67,81;49182000;6248,656232;67,94534732;-0,135347319
Italy;Europe;1962;69,24;50843200;8243,58234;69,29389977;-0,053899767
Italy;Europe;1967;71,06;52667100;10022,40131;70,64245221;0,417547786
Italy;Europe;1972;72,19;54365564;12269,27378;71,99100466;0,198995338
Italy;Europe;1977;73,48;56059245;14255,98475;73,33955711;0,14044289
Italy;Europe;1982;74,98;56535636;16537,4835;74,68810956;0,291890443
Italy;Europe;1987;76,42;56729703;19207,23482;76,036662;0,383337995
Italy;Europe;1992;77,44;56840847;22013,64486;77,38521445;0,054785548
Italy;Europe;1997;78,82;57479469;24675,02446;78,7337669;0,0862331
Italy;Europe;2002;80,24;57926999;27968,09817;80,08231935;0,157680653
Italy;Europe;2007;80,546;58147733;28569,7197;81,43087179;-0,884871795
Jamaica;Americas;1952;58,53;1426095;2898,530881;62,66098718;-4,130987179
Jamaica;Americas;1957;62,61;1535090;4756,525781;63,76795921;-1,157959207
Jamaica;Americas;1962;65,61;1665128;5246,107524;64,87493124;0,735068765
Jamaica;Americas;1967;67,51;1861096;6124,703451;65,98190326;1,528096737
Jamaica;Americas;1972;69;1997616;7433,889293;67,08887529;1,911124709
Jamaica;Americas;1977;70,11;2156814;6650,195573;68,19584732;1,914152681
Jamaica;Americas;1982;71,21;2298309;6068,05135;69,30281935;1,907180653
Jamaica;Americas;1987;71,77;2326606;6351,237495;70,40979138;1,360208625
Jamaica;Americas;1992;71,766;2378618;7404,923685;71,5167634;0,249236597
Jamaica;Americas;1997;72,262;2531311;7121,924704;72,62373543;-0,361735431
Jamaica;Americas;2002;72,047;2664659;6994,774861;73,73070746;-1,683707459
Jamaica;Americas;2007;72,567;2780132;7320,880262;74,83767949;-2,270679487
Japan;Asia;1952;63,03;86459025;3216,956347;65,12205128;-2,092051282
Japan;Asia;1957;65,5;91563009;4317,694365;66,88657226;-1,386572261
Japan;Asia;1962;68,73;95831757;6576,649461;68,65109324;0,07890676
Japan;Asia;1967;71,43;100825279;9847,788607;70,41561422;1,014385781
Japan;Asia;1972;73,42;107188273;14778,78636;72,1801352;1,239864802
Japan;Asia;1977;75,38;113872473;16610,37701;73,94465618;1,435343823
Japan;Asia;1982;77,11;118454974;19384,10571;75,70917716;1,400822844
Japan;Asia;1987;78,67;122091325;22375,94189;77,47369814;1,196301865
Japan;Asia;1992;79,36;124329269;26824,89511;79,23821911;0,121780886
Japan;Asia;1997;80,69;125956499;28816,58499;81,00274009;-0,312740093
Japan;Asia;2002;82;127065841;28604,5919;82,76726107;-0,767261072
Japan;Asia;2007;82,603;127467972;31656,06806;84,53178205;-1,928782051
Jordan;Asia;1952;43,158;607914;1546,907807;44,06385897;-0,905858974
Jordan;Asia;1957;45,669;746559;1886,080591;46,92250583;-1,253505828
Jordan;Asia;1962;48,126;933559;2348,009158;49,78115268;-1,655152681
Jordan;Asia;1967;51,629;1255058;2741,796252;52,63979953;-1,010799534
Jordan;Asia;1972;56,528;1613551;2110,856309;55,49844639;1,029553613
Jordan;Asia;1977;61,134;1937652;2852,351568;58,35709324;2,77690676
Jordan;Asia;1982;63,739;2347031;4161,415959;61,21574009;2,523259907
Jordan;Asia;1987;65,869;2820042;4448,679912;64,07438695;1,794613054
Jordan;Asia;1992;68,015;3867409;3431,593647;66,9330338;1,0819662
Jordan;Asia;1997;69,772;4526235;3645,379572;69,79168065;-0,019680653
Jordan;Asia;2002;71,263;5307470;3844,917194;72,65032751;-1,387327506
Jordan;Asia;2007;72,535;6053193;4519,461171;75,50897436;-2,973974359
Kenya;Africa;1952;42,27;6464046;853,540919;47,00203846;-4,732038462
Kenya;Africa;1957;44,686;7454779;944,4383152;48,03457692;-3,348576923
Kenya;Africa;1962;47,949;8678557;896,9663732;49,06711538;-1,118115385
Kenya;Africa;1967;50,654;10191512;1056,736457;50,09965385;0,554346154
Kenya;Africa;1972;53,559;12044785;1222,359968;51,13219231;2,426807692
Kenya;Africa;1977;56,155;14500404;1267,613204;52,16473077;3,990269231
Kenya;Africa;1982;58,766;17661452;1348,225791;53,19726923;5,568730769
Kenya;Africa;1987;59,339;21198082;1361,936856;54,22980769;5,109192308
Kenya;Africa;1992;59,285;25020539;1341,921721;55,26234615;4,022653846
Kenya;Africa;1997;54,407;28263827;1360,485021;56,29488462;-1,887884615
Kenya;Africa;2002;50,992;31386842;1287,514732;57,32742308;-6,335423077
Kenya;Africa;2007;54,11;35610177;1463,249282;58,35996154;-4,249961538
Korea, Dem. Rep.;Asia;1952;50,056;8865488;1088,277758;54,90560256;-4,849602564
Korea, Dem. Rep.;Asia;1957;54,081;9411381;1571,134655;56,48773543;-2,406735431
Korea, Dem. Rep.;Asia;1962;56,656;10917494;1621,693598;58,0698683;-1,413868298
Korea, Dem. Rep.;Asia;1967;59,942;12617009;2143,540609;59,65200117;0,289998834
Korea, Dem. Rep.;Asia;1972;63,983;14781241;3701,621503;61,23413403;2,748865967
Korea, Dem. Rep.;Asia;1977;67,159;16325320;4106,301249;62,8162669;4,3427331
Korea, Dem. Rep.;Asia;1982;69,1;17647518;4106,525293;64,39839977;4,701600233
Korea, Dem. Rep.;Asia;1987;70,647;19067554;4106,492315;65,98053263;4,666467366
Korea, Dem. Rep.;Asia;1992;69,978;20711375;3726,063507;67,5626655;2,415334499
Korea, Dem. Rep.;Asia;1997;67,727;21585105;1690,756814;69,14479837;-1,417798368
Korea, Dem. Rep.;Asia;2002;66,662;22215365;1646,758151;70,72693124;-4,064931235
Korea, Dem. Rep.;Asia;2007;67,297;23301725;1593,06548;72,3090641;-5,012064103
Korea, Rep.;Asia;1952;47,453;20947571;1030,592226;49,7275;-2,2745
Korea, Rep.;Asia;1957;52,681;22611552;1487,593537;52,5045;0,1765
Korea, Rep.;Asia;1962;55,292;26420307;1536,344387;55,2815;0,0105
Korea, Rep.;Asia;1967;57,716;30131000;2029,228142;58,0585;-0,3425
Korea, Rep.;Asia;1972;62,612;33505000;3030,87665;60,8355;1,7765
Korea, Rep.;Asia;1977;64,766;36436000;4657,22102;63,6125;1,1535
Korea, Rep.;Asia;1982;67,123;39326000;5622,942464;66,3895;0,7335
Korea, Rep.;Asia;1987;69,81;41622000;8533,088805;69,1665;0,6435
Korea, Rep.;Asia;1992;72,244;43805450;12104,27872;71,9435;0,3005
Korea, Rep.;Asia;1997;74,647;46173816;15993,52796;74,7205;-0,0735
Korea, Rep.;Asia;2002;77,045;47969150;19233,98818;77,4975;-0,4525
Korea, Rep.;Asia;2007;78,623;49044790;23348,13973;80,2745;-1,6515
Kuwait;Asia;1952;55,565;160000;108382,3529;57,45933333;-1,894333333
Kuwait;Asia;1957;58,033;212846;113523,1329;59,54351515;-1,510515152
Kuwait;Asia;1962;60,47;358266;95458,11176;61,62769697;-1,15769697
Kuwait;Asia;1967;64,624;575003;80894,88326;63,71187879;0,912121212
Kuwait;Asia;1972;67,712;841934;109347,867;65,79606061;1,915939394
Kuwait;Asia;1977;69,343;1140357;59265,47714;67,88024242;1,462757576
Kuwait;Asia;1982;71,309;1497494;31354,03573;69,96442424;1,344575758
Kuwait;Asia;1987;74,174;1891487;28118,42998;72,04860606;2,125393939
Kuwait;Asia;1992;75,19;1418095;34932,91959;74,13278788;1,057212121
Kuwait;Asia;1997;76,156;1765345;40300,61996;76,2169697;-0,060969697
Kuwait;Asia;2002;76,904;2111561;35110,10566;78,30115152;-1,397151515
Kuwait;Asia;2007;77,588;2505559;47306,98978;80,38533333;-2,797333333
Lebanon;Asia;1952;55,928;1439529;4834,804067;58,68735897;-2,759358974
Lebanon;Asia;1957;59,489;1647412;6089,786934;59,99250583;-0,503505828
Lebanon;Asia;1962;62,094;1886848;5714,560611;61,29765268;0,796347319
Lebanon;Asia;1967;63,87;2186894;6006,983042;62,60279953;1,267200466
Lebanon;Asia;1972;65,421;2680018;7486,384341;63,90794639;1,513053613
Lebanon;Asia;1977;66,099;3115787;8659,696836;65,21309324;0,88590676
Lebanon;Asia;1982;66,983;3086876;7640,519521;66,51824009;0,464759907
Lebanon;Asia;1987;67,926;3089353;5377,091329;67,82338695;0,102613054
Lebanon;Asia;1992;69,292;3219994;6890,806854;69,1285338;0,1634662
Lebanon;Asia;1997;70,265;3430388;8754,96385;70,43368065;-0,168680653
Lebanon;Asia;2002;71,028;3677780;9313,93883;71,73882751;-0,710827506
Lebanon;Asia;2007;71,993;3921278;10461,05868;73,04397436;-1,050974359
Lesotho;Africa;1952;42,138;748747;298,8462121;47,37902564;-5,241025641
Lesotho;Africa;1957;45,047;813338;335,9971151;47,85685431;-2,809854312
Lesotho;Africa;1962;47,747;893143;411,8006266;48,33468298;-0,587682984
Lesotho;Africa;1967;48,492;996380;498,6390265;48,81251166;-0,320511655
Lesotho;Africa;1972;49,767;1116779;496,5815922;49,29034033;0,476659674
Lesotho;Africa;1977;52,208;1251524;745,3695408;49,768169;2,439831002
Lesotho;Africa;1982;55,078;1411807;797,2631074;50,24599767;4,832002331
Lesotho;Africa;1987;57,18;1599200;773,9932141;50,72382634;6,45617366
Lesotho;Africa;1992;59,685;1803195;977,4862725;51,20165501;8,483344988
Lesotho;Africa;1997;55,558;1982823;1186,147994;51,67948368;3,878516317
Lesotho;Africa;2002;44,593;2046772;1275,184575;52,15731235;-7,564312354
Lesotho;Africa;2007;42,592;2012649;1569,331442;52,63514103;-10,04314103
Liberia;Africa;1952;38,48;863308;575,5729961;39,83642308;-1,356423077
Liberia;Africa;1957;39,486;975950;620,9699901;40,31639161;-0,830391608
Liberia;Africa;1962;40,502;1112796;634,1951625;40,79636014;-0,29436014
Liberia;Africa;1967;41,536;1279406;713,6036483;41,27632867;0,259671329
Liberia;Africa;1972;42,614;1482628;803,0054535;41,7562972;0,857702797
Liberia;Africa;1977;43,764;1703617;640,3224383;42,23626573;1,527734266
Liberia;Africa;1982;44,852;1956875;572,1995694;42,71623427;2,135765734
Liberia;Africa;1987;46,027;2269414;506,1138573;43,1962028;2,830797203
Liberia;Africa;1992;40,802;1912974;636,6229191;43,67617133;-2,874171329
Liberia;Africa;1997;42,221;2200725;609,1739508;44,15613986;-1,93513986
Liberia;Africa;2002;43,753;2814651;531,4823679;44,63610839;-0,883108392
Liberia;Africa;2007;45,678;3193942;414,5073415;45,11607692;0,561923077
Libya;Africa;1952;42,723;1019729;2387,54806;42,1019359;0,621064103
Libya;Africa;1957;45,289;1201578;3448,284395;45,22961422;0,059385781
Libya;Africa;1962;47,808;1441863;6757,030816;48,35729254;-0,549292541
Libya;Africa;1967;50,227;1759224;18772,75169;51,48497086;-1,257970862
Libya;Africa;1972;52,773;2183877;21011,49721;54,61264918;-1,839649184
Libya;Africa;1977;57,442;2721783;21951,21176;57,74032751;-0,298327506
Libya;Africa;1982;62,155;3344074;17364,27538;60,86800583;1,286994172
Libya;Africa;1987;66,234;3799845;11770,5898;63,99568415;2,238315851
Libya;Africa;1992;68,755;4364501;9640,138501;67,12336247;1,631637529
Libya;Africa;1997;71,555;4759670;9467,446056;70,25104079;1,303959207
Libya;Africa;2002;72,737;5368585;9534,677467;73,37871911;-0,641719114
Libya;Africa;2007;73,952;6036914;12057,49928;76,50639744;-2,554397436
Madagascar;Africa;1952;36,681;4762912;1443,011715;36,6680641;0,012935897
Madagascar;Africa;1957;38,865;5181679;1589,20275;38,68670396;0,178296037
Madagascar;Africa;1962;40,848;5703324;1643,38711;40,70534382;0,142656177
Madagascar;Africa;1967;42,881;6334556;1634,047282;42,72398368;0,157016317
Madagascar;Africa;1972;44,851;7082430;1748,562982;44,74262354;0,108376457
Madagascar;Africa;1977;46,881;8007166;1544,228586;46,7612634;0,119736597
Madagascar;Africa;1982;48,969;9171477;1302,878658;48,77990326;0,189096737
Madagascar;Africa;1987;49,35;10568642;1155,441948;50,79854312;-1,448543124
Madagascar;Africa;1992;52,214;12210395;1040,67619;52,81718298;-0,603182984
Madagascar;Africa;1997;54,978;14165114;986,2958956;54,83582284;0,142177156
Madagascar;Africa;2002;57,286;16473477;894,6370822;56,8544627;0,431537296
Madagascar;Africa;2007;59,443;19167654;1044,770126;58,87310256;0,569897436
Malawi;Africa;1952;36,256;2917802;369,1650802;36,91037179;-0,654371795
Malawi;Africa;1957;37,207;3221238;416,3698064;38,08150117;-0,874501166
Malawi;Africa;1962;38,41;3628608;427,9010856;39,25263054;-0,842630536
Malawi;Africa;1967;39,487;4147252;495,5147806;40,42375991;-0,936759907
Malawi;Africa;1972;41,766;4730997;584,6219709;41,59488928;0,171110723
Malawi;Africa;1977;43,767;5637246;663,2236766;42,76601865;1,000981352
Malawi;Africa;1982;45,642;6502825;632,8039209;43,93714802;1,704851981
Malawi;Africa;1987;47,457;7824747;635,5173634;45,10827739;2,348722611
Malawi;Africa;1992;49,42;10014249;563,2000145;46,27940676;3,14059324
Malawi;Africa;1997;47,495;10419991;692,2758103;47,45053613;0,044463869
Malawi;Africa;2002;45,009;11824495;665,4231186;48,6216655;-3,612665501
Malawi;Africa;2007;48,303;13327079;759,3499101;49,79279487;-1,489794872
Malaysia;Asia;1952;48,463;6748378;1831,132894;51,50521795;-3,042217949
Malaysia;Asia;1957;52,102;7739235;1810,066992;53,82782984;-1,725829837
Malaysia;Asia;1962;55,737;8906385;2036,884944;56,15044172;-0,413441725
Malaysia;Asia;1967;59,371;10154878;2277,742396;58,47305361;0,897946387
Malaysia;Asia;1972;63,01;11441462;2849,09478;60,7956655;2,214334499
Malaysia;Asia;1977;65,256;12845381;3827,921571;63,11827739;2,137722611
Malaysia;Asia;1982;68;14441916;4920,355951;65,44088928;2,559110723
Malaysia;Asia;1987;69,5;16331785;5249,802653;67,76350117;1,736498834
Malaysia;Asia;1992;70,693;18319502;7277,912802;70,08611305;0,606886946
Malaysia;Asia;1997;71,938;20476091;10132,90964;72,40872494;-0,470724942
Malaysia;Asia;2002;73,044;22662365;10206,97794;74,73133683;-1,68733683
Malaysia;Asia;2007;74,241;24821286;12451,6558;77,05394872;-2,812948718
Mali;Africa;1952;33,685;3838168;452,3369807;33,05123077;0,633769231
Mali;Africa;1957;35,307;4241884;490,3821867;34,93527972;0,37172028
Mali;Africa;1962;36,936;4690372;496,1743428;36,81932867;0,116671329
Mali;Africa;1967;38,487;5212416;545,0098873;38,70337762;-0,216377622
Mali;Africa;1972;39,977;5828158;581,3688761;40,58742657;-0,610426573
Mali;Africa;1977;41,714;6491649;686,3952693;42,47147552;-0,757475524
Mali;Africa;1982;43,916;6998256;618,0140641;44,35552448;-0,439524476
Mali;Africa;1987;46,364;7634008;684,1715576;46,23957343;0,124426573
Mali;Africa;1992;48,388;8416215;739,014375;48,12362238;0,264377622
Mali;Africa;1997;49,903;9384984;790,2579846;50,00767133;-0,104671329
Mali;Africa;2002;51,818;10580176;951,4097518;51,89172028;-0,07372028
Mali;Africa;2007;54,467;12031795;1042,581557;53,77576923;0,691230769
Mauritania;Africa;1952;40,543;1022556;743,1159097;40,02560256;0,517397436
Mauritania;Africa;1957;42,338;1076852;846,1202613;42,25768998;0,080310023
Mauritania;Africa;1962;44,248;1146757;1055,896036;44,48977739;-0,241777389
Mauritania;Africa;1967;46,289;1230542;1421,145193;46,7218648;-0,432864802
Mauritania;Africa;1972;48,437;1332786;1586,851781;48,95395221;-0,516952214
Mauritania;Africa;1977;50,852;1456688;1497,492223;51,18603963;-0,334039627
Mauritania;Africa;1982;53,599;1622136;1481,150189;53,41812704;0,18087296
Mauritania;Africa;1987;56,145;1841240;1421,603576;55,65021445;0,494785548
Mauritania;Africa;1992;58,333;2119465;1361,369784;57,88230186;0,450698135
Mauritania;Africa;1997;60,43;2444741;1483,136136;60,11438928;0,315610723
Mauritania;Africa;2002;62,247;2828858;1579,019543;62,34647669;-0,09947669
Mauritania;Africa;2007;64,164;3270065;1803,151496;64,5785641;-0,414564103
Mauritius;Africa;1952;50,986;516556;1967,955707;55,37076923;-4,384769231
Mauritius;Africa;1957;58,089;609816;2034,037981;57,11303846;0,975961538
Mauritius;Africa;1962;60,246;701016;2529,067487;58,85530769;1,390692308
Mauritius;Africa;1967;61,557;789309;2475,387562;60,59757692;0,959423077
Mauritius;Africa;1972;62,944;851334;2575,484158;62,33984615;0,604153846
Mauritius;Africa;1977;64,93;913025;3710,982963;64,08211538;0,847884615
Mauritius;Africa;1982;66,711;992040;3688,037739;65,82438462;0,886615385
Mauritius;Africa;1987;68,74;1042663;4783,586903;67,56665385;1,173346154
Mauritius;Africa;1992;69,745;1096202;6058,253846;69,30892308;0,436076923
Mauritius;Africa;1997;70,736;1149818;7425,705295;71,05119231;-0,315192308
Mauritius;Africa;2002;71,954;1200206;9021,815894;72,79346154;-0,839461538
Mauritius;Africa;2007;72,801;1250882;10956,99112;74,53573077;-1,734730769
Mexico;Americas;1952;50,789;30144317;3478,125529;53,00537179;-2,216371795
Mexico;Americas;1957;55,19;35015548;4131,546641;55,26054662;-0,07054662
Mexico;Americas;1962;58,299;41121485;4581,609385;57,51572145;0,783278555
Mexico;Americas;1967;60,11;47995559;5754,733883;59,77089627;0,33910373
Mexico;Americas;1972;62,361;55984294;6809,40669;62,0260711;0,334928904
Mexico;Americas;1977;65,032;63759976;7674,929108;64,28124592;0,750754079
Mexico;Americas;1982;67,405;71640904;9611,147541;66,53642075;0,868579254
Mexico;Americas;1987;69,498;80122492;8688,156003;68,79159557;0,706404429
Mexico;Americas;1992;71,455;88111030;9472,384295;71,0467704;0,408229604
Mexico;Americas;1997;73,67;95895146;9767,29753;73,30194522;0,368054779
Mexico;Americas;2002;74,902;102479927;10742,44053;75,55712005;-0,655120047
Mexico;Americas;2007;76,195;108700891;11977,57496;77,81229487;-1,617294872
Mongolia;Asia;1952;42,244;800663;786,5668575;43,82641026;-1,582410256
Mongolia;Asia;1957;45,248;882134;912,6626085;46,01985082;-0,771850816
Mongolia;Asia;1962;48,251;1010280;1056,353958;48,21329138;0,037708625
Mongolia;Asia;1967;51,253;1149500;1226,04113;50,40673193;0,846268065
Mongolia;Asia;1972;53,754;1320500;1421,741975;52,60017249;1,153827506
Mongolia;Asia;1977;55,491;1528000;1647,511665;54,79361305;0,697386946
Mongolia;Asia;1982;57,489;1756032;2000,603139;56,98705361;0,501946387
Mongolia;Asia;1987;60,222;2015133;2338,008304;59,18049417;1,041505828
Mongolia;Asia;1992;61,271;2312802;1785,402016;61,37393473;-0,102934732
Mongolia;Asia;1997;63,625;2494803;1902,2521;63,56737529;0,057624709
Mongolia;Asia;2002;65,033;2674234;2140,739323;65,76081585;-0,727815851
Mongolia;Asia;2007;66,803;2874127;3095,772271;67,95425641;-1,15125641
Montenegro;Europe;1952;59,164;413834;2647,585601;62,24162821;-3,077628205
Montenegro;Europe;1957;61,448;442829;3682,259903;63,7066352;-2,258635198
Montenegro;Europe;1962;63,728;474528;4649,593785;65,17164219;-1,443642191
Montenegro;Europe;1967;67,178;501035;5907,850937;66,63664918;0,541350816
Montenegro;Europe;1972;70,636;527678;7778,414017;68,10165618;2,534343823
Montenegro;Europe;1977;73,066;560073;9595,929905;69,56666317;3,49933683
Montenegro;Europe;1982;74,101;562548;11222,58762;71,03167016;3,069329837
Montenegro;Europe;1987;74,865;569473;11732,51017;72,49667716;2,368322844
Montenegro;Europe;1992;75,435;621621;7003,339037;73,96168415;1,473315851
Montenegro;Europe;1997;75,445;692651;6465,613349;75,42669114;0,018308858
Montenegro;Europe;2002;73,981;720230;6557,194282;76,89169814;-2,910698135
Montenegro;Europe;2007;74,543;684736;9253,896111;78,35670513;-3,813705128
Morocco;Africa;1952;42,873;9939217;1688,20357;42,69083333;0,182166667
Morocco;Africa;1957;45,423;11406350;1642,002314;45,40319697;0,01980303
Morocco;Africa;1962;47,924;13056604;1566,353493;48,11556061;-0,191560606
Morocco;Africa;1967;50,335;14770296;1711,04477;50,82792424;-0,492924242
Morocco;Africa;1972;52,862;16660670;1930,194975;53,54028788;-0,678287879
Morocco;Africa;1977;55,73;18396941;2370,619976;56,25265152;-0,522651515
Morocco;Africa;1982;59,65;20198730;2702,620356;58,96501515;0,684984848
Morocco;Africa;1987;62,677;22987397;2755,046991;61,67737879;0,999621212
Morocco;Africa;1992;65,393;25798239;2948,047252;64,38974242;1,003257576
Morocco;Africa;1997;67,66;28529501;2982,101858;67,10210606;0,557893939
Morocco;Africa;2002;69,615;31167783;3258,495584;69,8144697;-0,199469697
Morocco;Africa;2007;71,164;33757175;3820,17523;72,52683333;-1,362833333
Mozambique;Africa;1952;31,286;6446316;468,5260381;34,20615385;-2,920153846
Mozambique;Africa;1957;33,779;7038035;495,5868333;35,32858042;-1,54958042
Mozambique;Africa;1962;36,161;7788944;556,6863539;36,45100699;-0,290006993
Mozambique;Africa;1967;38,113;8680909;566,6691539;37,57343357;0,539566434
Mozambique;Africa;1972;40,328;9809596;724,9178037;38,69586014;1,63213986
Mozambique;Africa;1977;42,495;11127868;502,3197334;39,81828671;2,676713287
Mozambique;Africa;1982;42,795;12587223;462,2114149;40,94071329;1,854286713
Mozambique;Africa;1987;42,861;12891952;389,8761846;42,06313986;0,79786014
Mozambique;Africa;1992;44,284;13160731;410,8968239;43,18556643;1,098433566
Mozambique;Africa;1997;46,344;16603334;472,3460771;44,30799301;2,036006993
Mozambique;Africa;2002;44,026;18473780;633,6179466;45,43041958;-1,40441958
Mozambique;Africa;2007;42,082;19951656;823,6856205;46,55284615;-4,470846154
Myanmar;Asia;1952;36,319;20092996;331;41,41155128;-5,092551282
Myanmar;Asia;1957;41,905;21731844;350;43,57702681;-1,672026807
Myanmar;Asia;1962;45,108;23634436;388;45,74250233;-0,634502331
Myanmar;Asia;1967;49,379;25870271;349;47,90797786;1,471022145
Myanmar;Asia;1972;53,07;28466390;357;50,07345338;2,99654662
Myanmar;Asia;1977;56,059;31528087;371;52,2389289;3,820071096
Myanmar;Asia;1982;58,056;34680442;424;54,40440443;3,651595571
Myanmar;Asia;1987;58,339;38028578;385;56,56987995;1,769120047
Myanmar;Asia;1992;59,32;40546538;347;58,73535548;0,584644522
Myanmar;Asia;1997;60,328;43247867;415;60,900831;-0,572831002
Myanmar;Asia;2002;59,908;45598081;611;63,06630653;-3,158306527
Myanmar;Asia;2007;62,069;47761980;944;65,23178205;-3,162782051
Namibia;Africa;1952;41,725;485831;2423,780443;47,13433333;-5,409333333
Namibia;Africa;1957;45,226;548080;2621,448058;48,29015152;-3,064151515
Namibia;Africa;1962;48,386;621392;3173,215595;49,4459697;-1,059969697
Namibia;Africa;1967;51,159;706640;3793,694753;50,60178788;0,557212121
Namibia;Africa;1972;53,867;821782;3746,080948;51,75760606;2,109393939
Namibia;Africa;1977;56,437;977026;3876,485958;52,91342424;3,523575758
Namibia;Africa;1982;58,968;1099010;4191,100511;54,06924242;4,898757576
Namibia;Africa;1987;60,835;1278184;3693,731337;55,22506061;5,609939394
Namibia;Africa;1992;61,999;1554253;3804,537999;56,38087879;5,618121212
Namibia;Africa;1997;58,909;1774766;3899,52426;57,53669697;1,37230303
Namibia;Africa;2002;51,479;1972153;4072,324751;58,69251515;-7,213515152
Namibia;Africa;2007;52,906;2055080;4811,060429;59,84833333;-6,942333333
Nepal;Asia;1952;36,157;9182536;545,8657229;34,43164103;1,725358974
Nepal;Asia;1957;37,686;9682338;597,9363558;37,07794872;0,608051282
Nepal;Asia;1962;39,393;10332057;652,3968593;39,72425641;-0,33125641
Nepal;Asia;1967;41,472;11261690;676,4422254;42,3705641;-0,898564103
